Key,Ma,FileName,Size.Mean.Area,Size.Mean.GrayIntensity,ShapeFactor,Size.Mean.DiameterMin,Size.Mean.DiameterMax,Size.Mean.DiameterMean,Size.Mean.Elongation,Size.Mean.Sphericity,Size.Mean.Perimeter,Size.sd.Area,Size.sd.GrayIntensity,Size.sd.ShapeFactor,Size.sd.DiameterMin,Size.sd.DiameterMax,Size.sd.DiameterMean,Size.sd.Elongation,Size.sd.Sphericity,Size.sd.Perimeter,Size.95.Area,Size.95.GrayIntensity,Size.95.ShapeFactor,Size.95.DiameterMin,Size.95.DiameterMax,Size.95.DiameterMean,Size.95.Elongation,Size.95.Sphericity,Size.95.Perimeter,Size.skewness.Area,Size.skewness.GrayIntensity,Size.skewness.ShapeFactor,Size.skewness.DiameterMin,Size.skewness.DiameterMax,Size.skewness.DiameterMean,Size.skewness.Elongation,Size.skewness.Sphericity,Size.skewness.Perimeter,Size.kurtosis.Area,Size.kurtosis.GrayIntensity,Size.kurtosis.ShapeFactor,Size.kurtosis.DiameterMin,Size.kurtosis.DiameterMax,Size.kurtosis.DiameterMean,Size.kurtosis.Elongation,Size.kurtosis.Sphericity,Size.kurtosis.Perimeter,d18O,d13C
925C3H3119120,0.552046511627907,"Count and Measure of 925C, 3H-3, 119-120.csv",68119.36183723006,5392.600167603635,0.8083428704114951,238.0891151949167,315.4600050104615,279.6805053175028,1.220217019583165,0.6880874678504891,975.7293325661899,47429.68677678859,739.5099559390411,0.04390164599614385,75.13452273903413,101.4514455498497,87.16149198599098,0.1117720883671531,0.1215373045832321,316.4552316957673,166001.0337575836,6518.124817243012,0.8662379797150355,386.2747982753077,521.9607114877324,456.6639601758924,1.424580783546544,0.9039314511294876,1621.90153391064,2.241317007484827,-0.07785804815613058,-0.9451738378144477,1.318145410810548,1.294444095074706,1.296391520935286,0.5141176505043299,0.1239348632802145,1.293863298290245,10.26663158638688,4.219892945259372,4.07468147548575,4.860507308000305,4.878410548351997,4.791222478502545,2.95053118607985,2.52345700837738,4.825866180012196,4.4717005209302325,-0.49104970279069765
925C3H3126127,0.555302325581395,"Count and Measure of 925C, 3H-3, 126-127.csv",57105.29910154015,67.44310378990697,0.790170865540536,213.8638466307786,284.9760139990257,252.3890712796791,1.221340246469959,0.6870180022601614,889.4459169504577,48983.61796398463,9.351166364587439,0.04788545720944593,79.86084682554326,104.6318509331353,91.5918969065908,0.1108780811445812,0.1241070088444431,335.2275361651272,148878.0568697905,82.32575047284428,0.8607136939682263,376.2681554117153,496.085330818774,433.7256039592135,1.407881277074365,0.912299618796753,1554.25885839885,3.071207071362054,0.2256968917767634,-0.5434216439096801,1.744345935207813,1.668786265124302,1.670054108815676,0.2476006026991105,0.317945128939352,1.64132195535143,17.1354203194096,4.051717948844881,3.025247698503162,7.386949550599581,6.571594746213954,6.627360285255264,2.590919589780045,2.405172628985042,6.379483846136909,4.4721322744186045,-0.4945457599999996
925C3H3134135,0.559023255813954,"Count and Measure of 925C, 3H-3, 134-135.csv",54822.67782493462,129.1737575721025,0.7991918033366119,211.3743862744633,282.989170041795,249.7094061401142,1.223252484121886,0.6845883642569687,875.2164158711946,41189.04139827419,18.72084227981051,0.04444284816249906,70.75989075605642,94.82310925907836,81.74908520744667,0.1111763290963852,0.1213740668346883,296.5517866444607,141165.411652351,158.2237321331653,0.8617798043768494,363.3250705101241,482.0952550015681,420.9652797567938,1.424363147114417,0.9006359645746718,1488.413173640549,2.534387578064111,0.01472475989867064,-0.7626265930158427,1.589703297703501,1.488770380370001,1.51835037169854,0.4354120662303723,0.2114865638870707,1.494906273019854,11.97554888686804,4.037616140464585,3.716262588537569,6.08952680173739,5.403491807807447,5.629812041789074,2.941145971367972,2.538994533889562,5.502954308437832,4.472673125581395,-0.4988118262790702
925C3H3144145,0.563674418604651,"Count and Measure of 925C, 3H-3, 144-145.csv",59895.05379065347,61.74659301925022,0.7913516295412772,226.2384213642879,295.3157992865965,262.0887153194976,1.205322669066941,0.7094438226227304,921.5957101545922,43839.96307436237,8.010330361761548,0.05762130670579822,74.14320608717347,98.47768329132813,85.14307602387734,0.1231922201514845,0.1397367856466017,312.821843560081,153061.392852637,74.9608465789832,0.8743428952541884,378.2787907186728,501.0507592239865,441.4870022239971,1.419398070892383,0.9438968085498146,1562.438630088648,2.303816324744741,0.01796431641307741,-0.4211734488726975,1.375994097331552,1.267720539866339,1.35116437328692,0.4354764482090976,0.0947064142864766,1.295405116560822,9.92907032397988,2.760854909811477,2.449908812963408,5.318489860546959,4.719518674286671,5.025441204789355,2.493111284158458,2.082162767959948,4.823390400290113,4.473412504651162,-0.504523450465116
925C3H3146147,0.564604651162791,"Count and Measure of 925C, 3H-3, 146-147.csv",59816.90359996691,61.31991989812194,0.7897840944173827,227.5125510213067,294.910647488707,262.4793894068178,1.201052957640275,0.7151201633630213,922.72278603522,43432.16973118554,8.317465652075223,0.05529731171009788,74.225655296456,96.38160580633826,84.10819069456545,0.1257316090933097,0.1411724451567364,308.2580205066818,148266.2113679331,74.47427978354473,0.8729905677560539,375.2558669658791,489.1438147220015,433.9111116618251,1.43404220394654,0.939185063612332,1551.258111208695,2.616173800167491,-0.006723679561251998,-0.3382922592266127,1.491064013207204,1.269998738277383,1.36829374043101,0.5799895111750138,-0.03679109933252035,1.312458776315294,14.44836595312708,3.74801087570364,2.404447815677996,6.571664181729867,5.104242324765564,5.53299486067373,2.652584539942504,2.077096259080592,5.222716991420504,4.473568267441861,-0.5057164055813959
925C3H423,0.567125,"Count and Measure of 925C, 3H-4, 2-3.csv",71533.80858904257,139.9688321168528,0.804650828175626,245.949513518268,325.5972350846848,287.3909121141957,1.221480101383552,0.69017697135954,1005.786720531405,46558.44380929694,19.30927392347768,0.0512846907486996,75.8928245220632,100.9674398083326,86.6342377280181,0.1228851298210882,0.1342392721584059,315.1025915037685,171882.0561933444,170.4565899938532,0.877347342712365,404.4200886633452,528.0154481479284,466.7782928777798,1.451843227584218,0.9224441067172512,1635.319173647261,1.863117279161854,-0.04260709425597715,-0.7035574993496099,1.130233627451247,1.001876868986323,1.058156957346186,0.4491219930657608,0.1477617234075214,1.033713516339254,8.008021663069883,3.954956398498636,3.239416917132214,4.216433340650592,3.832431778193159,3.949422304802398,2.667614511423622,2.265221072010123,3.874222560676482,4.47400030625,-0.5090164356250001
925C3H4910,0.56975,"Count and Measure of 925C, 3H-4, 9-10.csv",64846.13022980285,153.0623858050886,0.7936478730657188,227.8758076839394,306.5815144354097,269.7527024240469,1.231377814461092,0.6764063787751529,949.8238051753588,50098.92126706115,21.53107311424808,0.04911932105976503,82.53392985636042,108.5103728278702,93.99678160871211,0.1142579640657177,0.1234719499303079,340.94874896309,170197.8503449486,182.8162763187771,0.8631876904080649,398.5650894733415,525.3827000177472,462.6480416425217,1.436796204041162,0.8964224956422969,1642.266165960365,2.15141236518264,-0.8393833961022216,-0.7441863474415079,1.36573557386904,1.293176006594909,1.273680645940304,0.3598580518080599,0.2720569505015737,1.289715637180558,9.008259081400338,4.928486417075145,3.278505159012564,4.940255655866389,4.613561362116974,4.479475434798517,2.786347483544315,2.514711036363283,4.609654980141578,4.474464625,-0.5125556925
925C3H41718,0.57275,"Count and Measure of 925C, 3H-4, 17-18.csv",67016.03140875661,124.2586330548919,0.8010340506860931,232.0037514431893,314.4850544484221,276.0897350169771,1.239575520499757,0.6668413138058054,966.0287544521826,47814.24382087083,15.29831663542133,0.04413615586322604,77.97020330326906,103.7939486222718,89.46141531265525,0.1127470605750336,0.1194961268573282,326.1307255205174,168306.19634774,146.4801605709187,0.8593293918743412,396.940178221521,527.161039715095,459.054705175547,1.443911446133355,0.8817821802529422,1628.420765718808,2.067157569637564,-0.3497344774980035,-0.9675999942293593,1.288285626901382,1.22700406567528,1.220090188211166,0.3541238856306361,0.2839648875866574,1.248529206621157,8.846483646738395,3.823488335965097,4.105597541624527,4.582586166917911,4.466904505981633,4.354469505227372,2.813307715016511,2.587500754282645,4.548694264669419,4.4750122875,-0.5167318012500001
925C3H43233,0.578375,"Count and Measure of 925C, 3H-4, 32-33.csv",54956.33157517592,62.62427860220961,0.7789981838440339,209.9996545936431,284.0305208616791,251.6467070490588,1.229920380547158,0.6752599232431544,892.6645016917226,39112.15497876969,7.671451018251328,0.04449749763242501,66.88860987260163,87.81676044425393,76.58405411405387,0.1037237737193855,0.114114520367541,278.5606370083559,136184.110853649,73.65144954797657,0.8454101902942526,342.6752809808417,471.0279071936474,414.2542859691897,1.405988432980803,0.8949620068174365,1476.230419723667,2.889047655078241,-0.1253665335241617,-0.4144008906003479,1.765436597551201,1.629539162334397,1.657318156735871,0.2284390741735757,0.4033816324536385,1.591599846424153,15.41711840641521,4.690596634306234,2.900940532624877,7.554182524037063,6.447493384603155,6.677517626533826,2.855194951497816,2.753337772128771,6.283809831791237,4.47607119375,-0.5248630662500001
925C3H43435,0.579125,"Count and Measure of 925C, 3H-4, 34-35.csv",56788.7515433203,55.54997099620694,0.7732477867251586,214.1329369225063,289.5777483768575,255.9031549619743,1.230886607234411,0.6747997572681094,911.9690077855541,38954.83586338841,6.411074657723364,0.04548761122558499,67.80319490076849,90.0809563791405,77.59588138456525,0.1061525615782539,0.1161799198878066,286.7780848628843,142288.2155512816,65.1619628812262,0.8397480251833047,353.274963983994,482.1391480906306,421.2915425295899,1.415881834698272,0.8941986529869352,1519.383942386691,2.321774841424811,0.5257091461371513,-0.4096133660431659,1.565751414879854,1.391008233958086,1.426506573128339,0.2638591756761344,0.3805988980574297,1.398776914521247,10.70245515903857,7.683671555279172,2.683437333505647,6.014584137017449,4.893817449844982,5.108105919474675,2.891476811789099,2.72116546384958,4.958641046525149,4.47621478125,-0.5259763587500002
925C3H44647,0.583625,"Count and Measure of 925C, 3H-4, 46-47.csv",67283.91684990976,8270.287066754649,0.8144671814134486,237.6748274106036,312.287322889717,278.2176773704989,1.212768284333842,0.696382246633633,967.4372070048477,48512.55855250129,1174.30882524625,0.04401663305486779,74.61304946299808,100.0729669382169,85.61149107732365,0.109907121686593,0.1231058610070001,312.0686975974799,161721.1592520554,10010.06592960383,0.8719555517307226,392.1981657051726,513.4456168910599,450.8299741604163,1.408348355436587,0.9174546483398519,1587.641427754545,2.951497293070569,-0.3040413462821343,-1.059940627033643,1.744534305981432,1.662086185527369,1.647182880125483,0.4318454136726397,0.2034881295385154,1.679412943443616,16.71851111719277,4.085758082579443,4.4235254978588,7.108675931073672,6.966556873746602,6.689300168091515,2.92853761836213,2.49945616589707,7.045208451889287,4.47708048125,-0.53275432625
925C3H45455,0.586625,"Count and Measure of 925C, 3H-4, 54-55.csv",66640.4858697684,132.0069002114133,0.8216682548282992,238.1789316316606,311.9229771887405,277.5712772557581,1.213061399902049,0.6985846686452574,961.4998052080067,45180.10079857713,18.69267783547072,0.04546179485680432,71.6511461391465,97.74408670646159,83.10155352805624,0.1183350520321511,0.1320145298275218,304.6314608380071,155571.3944423453,159.8270879563509,0.8839694030876641,384.5634905235371,503.1156021243897,443.0953203442455,1.427533235650014,0.931529131342831,1578.978555587373,2.739020407874129,-0.2464548686049538,-0.9833678600173802,1.44824080516486,1.34799203399936,1.374206775077012,0.4609213424776136,0.1679289670932368,1.397003039663363,18.6735894923841,3.248237285297214,4.226227654887413,5.813041302573975,5.674512662205545,5.657802742687811,2.824910926232897,2.356258741758683,5.782318327813242,4.47765919375,-0.5373663275
925C3H45657,0.587375,"Count and Measure of 925C, 3H-4, 56-57.csv",61971.8363139501,124.0251445668308,0.8067663284163722,225.2595818449835,300.8373905681857,265.2506583732275,1.230717232536231,0.6785214256680793,924.8337729078373,45827.44488260989,17.94960792509871,0.0493960785070854,77.23179458696725,100.8270533222962,87.16192881239463,0.1190539952938143,0.1284298353243368,318.217201830235,150397.9119344187,152.2730176581308,0.8733617465757563,374.3373037846798,505.7635947731108,435.5127436717724,1.44739909611604,0.9127718827412372,1560.492386769674,2.586897875244751,-0.0602882650618647,-0.9761038230590022,1.62270825490692,1.245044713154182,1.339984845897678,0.3985122635071182,0.2511777395728319,1.285321104739673,14.16459239004529,4.061529437459452,3.84526289413686,7.414562946291005,4.709564855758952,5.435922752558279,2.783892367492602,2.495059255716567,4.935505883702761,4.47780330625,-0.5385287525
925C3H47172,0.592583333333333,"Count and Measure of 925C, 3H-4, 71-72.csv",64438.02682747427,122.2581052420137,0.8097123536587069,228.025627043177,305.0348326414081,269.3821984247482,1.229889226154367,0.676897404440602,940.3164019573082,48887.27905802877,16.18529194886273,0.04534168620047496,79.4154859403794,106.4543858519202,92.12355432226278,0.1099012782061318,0.1198072519003256,336.0252018793455,165109.1395683095,145.7852352262128,0.8670052502622392,390.9726535632147,522.5669232945622,456.0652752094575,1.424945367187755,0.8968853590897797,1629.979491679055,2.21504733124618,-0.3323778244641937,-1.152183659739008,1.373929223172379,1.284612626176735,1.256246569861856,0.3133109726268959,0.3122870392515523,1.288716128555877,9.789621507799088,5.049266085158017,4.491122152320425,5.114377037282139,4.783540314195445,4.605057461146346,2.820958541248734,2.549713038530481,4.788172944986374,4.478794716666666,-0.5466829949999995
925C3H48283,0.596135416666667,"Count and Measure of 925C, 3H-4, 82-83.csv",78871.07519736781,5095.247837943783,0.787035116393142,249.4271309577849,337.8600296366276,298.3989222487601,1.234924697173674,0.6714447518349541,1056.268308919266,57721.53945921613,609.3998603383768,0.04587988521381008,88.44994943364284,117.0170607446964,101.1654195897534,0.110076319793549,0.1196254628243973,370.4073247322072,194581.6547697057,6015.373944968659,0.8554321409215966,426.1255928943447,561.324899114675,493.8449500087046,1.42772935102357,0.8907149023159215,1768.309613488524,1.959743248156148,-0.3386812870939808,-0.4492049472728837,1.187815873071669,1.137811473601742,1.085166647714396,0.2321131203375398,0.3674114995255179,1.14144748710682,8.701292445447871,3.383372716850382,2.936451330651985,4.306758778642349,4.273636533757402,3.943562217395942,2.702199417356094,2.530244909713482,4.293564427287155,4.479453771354167,-0.5523026881250006
925C3H4107108,0.604208333333333,"Count and Measure of 925C, 3H-4, 107-108.csv",59632.24761102724,52.74021349207887,0.7656415960194255,217.0108986666132,294.5508434526719,260.2135391605307,1.232709097168471,0.6739963371577113,932.2101520168006,46496.96817088684,6.500594255547482,0.04888233060312904,77.37512921484387,98.25064610827039,86.53150199488866,0.1092595106172489,0.1220317411900214,321.6806049114563,149315.5242293271,64.37222480071897,0.8404915555012635,368.3098434292849,490.7213170892124,433.5202214735406,1.407317632649818,0.9077993880738825,1591.27496441678,2.969539813714548,0.3887469968332696,-0.2139320534607194,1.778429649240357,1.65806444669728,1.676373164530506,0.05040639911543691,0.5150652354176073,1.670205218322601,16.23147857716307,3.129920436229621,2.393558959034519,7.240614693066928,6.862451758270919,6.742328665264366,2.535527323022252,2.60447753953738,6.842730791477264,4.48086466875,-0.5651260412499995
925C3H4122125,0.609052083333333,"Count and Measure of 925C, 3H-4, 122-125.csv",60219.56859936688,101.9330477748213,0.7919407303131877,217.3726550323664,295.422164102657,258.9472384196755,1.238240450987156,0.6687027798792057,910.9494959177564,48659.67728029978,15.40199031508716,0.04529844129049856,80.39139689612091,107.855164681636,92.74716589665414,0.1140900482299414,0.1213744815413229,341.5323156658899,155046.7458947071,125.4874290256236,0.8538026580441528,384.8419847146327,508.4981625164296,440.6343149872386,1.452884816897584,0.8896539546254929,1598.079563979261,2.366320346638238,0.4718282920501807,-0.8605159156448662,1.408886582120958,1.426720942205919,1.365679570020768,0.3580110180069119,0.2886035776682545,1.416256593001155,10.16213142920456,6.129618531021364,3.803567888726351,5.149609546875355,5.267479546947883,4.942877896219098,2.827838653205952,2.563704750402106,5.135665646245235,4.481629333333333,-0.5727676549999996
925C3H567,0.62003125,"Count and Measure of 925C, 3H-5, 6-7.csv",71243.44509940191,9024.81394708443,0.8102439846459336,239.9642796872221,319.2199241450438,283.6274992927384,1.219888575141884,0.686032380462281,990.5359724814587,60053.04475325761,1239.722561639648,0.04360450885884559,81.6110428138022,113.3793711806963,95.82509890237871,0.1023485076464823,0.113387468065483,354.5870333788145,184444.2401717721,10913.6237965423,0.8645634111871308,406.7472213078298,545.6032240608693,480.9259791806688,1.399452202438926,0.8942458920870666,1719.727669852814,5.072694468258801,-0.3102935898477343,-1.163414692025147,1.998039722420226,2.125675317641174,1.943496432553927,0.3928672914205849,0.2886582374368114,2.000837202073197,57.58130758391172,3.807668695207014,4.495078408807698,10.00056173582915,12.24728013762192,10.05849108944874,3.165811906720446,2.771867413812497,10.60393461539479,4.483049645312501,-0.5896155823437501
925C3H51315,0.622714285714286,"Count and Measure of 925C, 3H-5, 13-15.csv",63185.60184461631,63.12157005808473,0.7799940276965419,219.4074328684366,299.914242125002,264.3042014672664,1.238347574155591,0.666647464067702,939.4348543621234,55719.37503272705,7.693273182689169,0.04653386709570168,83.46536630158987,114.1592759412619,98.05659394257786,0.1052553618367294,0.1163708401660368,362.2477853509533,180303.9551517425,74.9362698725573,0.8466224550450479,398.2495740327513,546.0588054974936,476.721156499874,1.41134344279417,0.8998896556517937,1707.459592150402,3.022696326694236,-0.1384781568950683,-0.4818274098012535,1.760526545999893,1.784206455645333,1.715562367411083,0.02871833499406041,0.5896128821634942,1.752419513741674,16.89836420583997,3.559492822547469,2.862206217801609,6.474226412506995,6.990926642188157,6.451288351079628,2.73035544666072,2.877187425661649,6.879780548253469,4.483312157142858,-0.5935712192857148
925C3H51617,0.624,"Count and Measure of 925C, 3H-5, 16-17.csv",70256.71153804823,119.7188925426307,0.8171266438388602,236.727242696982,316.7428371513346,280.7156563629827,1.226029395632495,0.6791109632216518,976.425687224829,57340.36956999354,16.70588717765976,0.03913196966621688,81.81453699845854,115.8801484523467,97.87045536901431,0.1020228324668901,0.1126911946248129,361.7970419401661,185698.3712502053,146.9094895894557,0.8667720244701631,406.9659364074282,549.8940811573207,482.3950248971233,1.407611975216439,0.8884932319639712,1701.102418935172,2.731692730836779,-0.03996894954352742,-1.132089147707004,1.610869223233326,1.763799905396053,1.628447495712109,0.2741812487258105,0.3688396753190166,1.741231161971367,13.37627110255805,3.472666471161023,4.564981874782651,5.830120385047181,6.921569356467667,5.98403886802931,2.942010702192454,2.768863902658502,6.647406644339655,4.483428,-0.59544635
925C3H52425,0.627428571428571,"Count and Measure of 925C, 3H-5, 24-25.csv",66980.03414022824,4403.659303049566,0.8048824212056807,233.7813565880719,310.9966260102564,275.9674051993764,1.218009524100534,0.6882368408637403,965.2296273800499,50449.71561498248,655.776839570358,0.04025491735902222,77.70729693372624,105.0049851813363,90.19262510038558,0.1026640990174592,0.1137763952905527,328.436782118187,164868.6629780268,5381.977122498402,0.8567064611757523,395.2379888258152,518.4480854375433,456.5738784953428,1.395735038512936,0.8919675476624642,1619.91232004687,2.594668117277064,0.4958349696150999,-1.147802788228579,1.670510248767567,1.552716598894823,1.534885957874898,0.4104766462809661,0.2312658117335962,1.540707560760028,12.82663558395005,7.525050002560168,4.822770426455327,6.418307726445513,5.844810956140898,5.68208542832527,3.08986989000095,2.612063845704052,5.684243139874536,4.483684657142858,-0.6003291857142852
